review,clean_review,rating,date,year_month
모두가 알았으면 하는 이야기를 가진 책,모두 알았으면 이야기 가진 책,5,2024-11-23,2024-11
인간이므로 존중받아야 할 최소한의 권리..랄까? 그것을 느끼게 해 준 책.,인간 므 존중 받아야 할 최소한 권리 랄 까 ? 그것 느끼게 해 준 책 .,5,2024-11-23,2024-11
우리나라 분이 상을 받은게 제가 받은것처럼 너무 영광스럽습니다.,우리나라 분 상 받은게 받은것처럼 영광 스럽습니다 .,5,2024-11-23,2024-11
"전국 초/중/고 학생들이 80년5.18을 이 책으로
읽고 배웠으면 좋겠다.^^","전국 초 / 중 / 고 학생 80년 5.18 책 
 읽고 배웠으면 좋겠다 .^^",5,2024-11-22,2024-11
5.18사건을 잊지않게 해줘서 감사드립니다.,5.18 사건 잊지 않게 해줘서 감사 드립니다 .,5,2024-11-22,2024-11
518을 다 알고 있었다고 생각했는데 그게 아니었다. 눈물이 계속 흐른다.,518 알 고 있었다고 생각 했는데 그게 아니었다 . 눈물 흐른다 .,5,2024-11-21,2024-11
제발 모든 사람이 다 이 소설을 읽어봤으면 합니다. 너무 가슴 아파서 목이 메이네요.,제발 모든 사람 소설 읽어 봤으면 . 가슴 아파서 목 메이 네 요 .,5,2024-11-21,2024-11
"기억해야 할 역사를 다시 새겨주는 책이며, 헛소리 하는 정치인들에게 읽혀야 할 책.","기억 해야 할 역사 새겨주는 책 , 헛소리 정치인 읽혀야 할 책 .",5,2024-11-21,2024-11
1980년 5월을 살았던 모두에게 바치는 책.,1980년 5월 살았던 모두 바치는 책 .,5,2024-11-21,2024-11
노벨문학상 자랑스러워요,노벨문학상 자랑스러워요,5,2024-11-21,2024-11
꼭 읽어 보고 싶었어요~~,꼭 읽어 보고 싶었어요,5,2024-11-20,2024-11
누군가의 슬픔은 결코 가볍지 않다.,누군가 슬픔 결코 가볍지 않다 .,5,2024-11-20,2024-11
보기도 전에 마음이 슬퍼요.,보기 전 마음 슬퍼요 .,5,2024-11-20,2024-11
속독 그 후에 다시 읽을 때는 한자 한자 꾹꾹 눌러서 읽다보면 더 잘 보입니다,속독 후 읽을 때 한자 한자 꾹꾹 눌러서 읽다 보면 보입니다,5,2024-11-20,2024-11
한줄 한줄 가슴에 새기며 읽겠습니다,줄 줄 가슴 새기며 읽겠습니다,5,2024-11-19,2024-11
어려웠지만 잘 읽었습니다.,어려웠지만 읽었습니다 .,5,2024-11-19,2024-11
가슴시리게 세세한 묘사들에 눈물을 흘릴수도 한번에 다 읽을수도  없는 책이었다.,가슴 시리 게 세세한 묘사 눈물 흘릴수도 한번 읽을수도 없는 책 이었다 .,5,2024-11-19,2024-11
이제 우리 시대가 뒷세대에게 남기는 고전이 될 운명인 책.,이제 시대 뒷 세대 남기는 고전 될 운명 인 책 .,5,2024-11-18,2024-11
먹먹하다는 표현으로 모자르겠죠… 잘 읽었습니다,먹 먹하다는 표현 모 자르겠죠 읽었습니다,5,2024-11-18,2024-11
이제라도 읽어서 다행,이제 라도 읽어서 다행,5,2024-11-18,2024-11
작가님의 작품을 소장하게 되어 영광입니다.,작가 님 작품 소장 되어 영광 .,5,2024-11-18,2024-11
10년 전에 읽었었지만 다시 읽어도 좋은 책,10년 전 읽었었지만 읽어도 좋은 책,5,2024-11-18,2024-11
그날의 광주에 그 순간에 내가 함께 있는 것 같았다. 뭉클하다,그날 광주 순간 내 함께 있는 같았다 . 뭉클하다,5,2024-11-18,2024-11
선물용으로 구입했어요,선물 용 구입 했어요,5,2024-11-17,2024-11
선물용으로 구입했어요,선물 용 구입 했어요,5,2024-11-17,2024-11
재미있게 읽었습니다!,재미있게 읽었습니다 !,5,2024-11-17,2024-11
잊지 말아야 할 이야기,잊지 말아야 할 이야기,5,2024-11-17,2024-11
작가의 고통과  유족분들의 남모른 슬픔과 아픔이 책에  고스란이 담겨 있어 더욱 아프네요.,작가 고통 유족 분들 남모른 슬픔 아픔 책 고스 란 담겨 있어 아프네요 .,5,2024-11-17,2024-11
시대역사를 아이와 함께 이야기해보았어요~~,시 대 역사 아이 함께 이야기 해보았어요,5,2024-11-17,2024-11
자꾸 곱씹게 되는 글들이 많았어요. 정말 좋았습니다.,자꾸 곱씹게 되는 글 많았어요 . 좋았습니다 .,5,2024-11-17,2024-11
노벨문학상 축하드립니다,노벨문학상 축하 드립니다,5,2024-11-17,2024-11
슬프고 처량해진다. 들끓는 분노가 용솟음친다.,슬프고 처량해진다 . 들끓는 분노 용솟음 친다 .,5,2024-11-16,2024-11
"잘구성된 한편의 다큐멘터리를 본거 같아요
보는 내내 먹먹하네요","구성 된 한편 다큐멘터리 본거 같아요 
 보는 내내 먹 먹하네요",5,2024-11-16,2024-11
노벨상 수상기념으로 구매해서 읽기 시작했는데 맘이 먹먹하네요,노벨상 수상 기념 구매 읽기 시작 했는데 맘 먹 먹하네요,5,2024-11-15,2024-11
"쓰면서 많이 울었다는 작가의 말...
저는 읽으면서 많이 아팠습니다.","쓰면서 울었다는 작가 말 
 읽으면서 아팠습니다 .",5,2024-11-15,2024-11
"귀로만 들어오던 이야기, 눈으로 보게되어 더욱 잔혹해진 아픔","귀로 들어오던 이야기 , 눈 보게 되어 잔혹해진 아픔",5,2024-11-14,2024-11
감사합니다   실상을 느끼게 해주셔서,감사합니다 실상 느끼게 해주셔서,5,2024-11-14,2024-11
슬픈역사를 정묘하게 표현,슬픈 역사 정묘 표현,5,2024-11-14,2024-11
노벨상 수상작을 원서로 읽다니♡,노벨상 수상작 원서 읽다니,5,2024-11-14,2024-11
원서로 읽는 노벨문학상,원서 읽는 노벨문학상,5,2024-11-13,2024-11
올해 읽은 소설중 베스트5다,올해 읽은 소설 중 베스트 5,5,2024-11-13,2024-11
큰아이가 읽고싶다고 해서 구매했습니다. 저는 다음에 볼 생각입니다.,큰아이가 읽고싶다고 구매 했습니다 . 다음 볼 생각 .,5,2024-11-13,2024-11
여전히 해결하지 못한 슬픈 역사,여전히 해결 하지 못 슬픈 역사,5,2024-11-13,2024-11
잊지 말고 기억해야겠습니다. 지금 제가 누리는 삶을 당연히 생각하지 않고 감사하겠습니다.,잊지 말고 기억 해야겠습니다 . 지금 누리는 삶 당연히 생각 하지 않고 감사하겠습니다 .,5,2024-11-13,2024-11
밤에 읽다가 펑펑 울었네요,밤 읽다가 펑펑 울었네요,5,2024-11-13,2024-11
잊지 말아야 할 역사적 아픔....,잊지 말아야 할 역사 적 아픔 ....,5,2024-11-12,2024-11
잊지말아야 할 역사. 노벨상 진심으로 축하드립니다~,잊지말아야 할 역사 . 노벨상 진심 축하 드립니다 ~,5,2024-11-12,2024-11
"소년이 온다
 울면서 읽었던 기억이 있어서 다시 주문합니다...","소년 온다 
  울면 서 읽었던 기억 있어서 주문",5,2024-11-12,2024-11
누구나 읽어봐야한다고 생각합니다. 소설 읽고 관련 역사도 더 공부했어요,누구 나 읽어 봐 야한다고 생각 . 소설 읽고 관련 역사 공부 했어요,5,2024-11-12,2024-11
우리 나라가 저지를 가장 잔인한 살인.,나라 저지를 가장 잔인한 살인 .,5,2024-11-12,2024-11
한강작가님 노벨문학상 축하드립니다,한강 작가 님 노벨문학상 축하 드립니다,5,2024-11-12,2024-11
선물용으로 구입했어요,선물 용 구입 했어요,5,2024-11-11,2024-11
가슴이 먹먹해집니다,가슴 먹 먹해 집니다,5,2024-11-11,2024-11
아픈 역사를 잊지말고 기억하자,아픈 역사 잊지말고 기억 하자,5,2024-11-11,2024-11
대한민국의 글의 힘을 느낄수 있는 멋진 책입니다.,대한민국 글 힘 느낄수 있는 멋진 책 .,5,2024-11-11,2024-11
가슴이 아퍼서 여운이 오래가네요,가슴 아퍼서 여운 오래 가네요,5,2024-11-10,2024-11
노벨문학상 수상작가 무슨말이 더 필요하겠습니까. 감동하기에 전부 구매해 보았습니다,노벨문학상 수상작 무슨 말 필요하겠습니까 . 감동 하기에 전부 구매 해 보았습니다,5,2024-11-10,2024-11
세월이 흘러도 우리는 잊지 말아야 합니다,세월 흘러도 잊지 말아야,5,2024-11-10,2024-11
잊지 않고 살아가겠습니다,잊지 않고 살아가겠습니다,5,2024-11-10,2024-11
지금에서야 이 작품을 본 내 자신이 부끄럽습니다.,지금 에서야 작품 본 내 자신 부끄럽습니다 .,5,2024-11-10,2024-11
"5월 광주를 나는. , 우리는 직면하지 못하고 있다.","5월 광주 나 . , 직면 하지 못 있다 .",5,2024-11-09,2024-11
"소중한 글 잘 읽었습니다.
아팠을텐데 애 쓰셨습니다.","소중한 글 읽었습니다 . 
 아팠을텐데 애 쓰셨습니다 .",5,2024-11-09,2024-11
좋은 글을 써주셔서 감사합니다,좋은 글 써주셔서 감사합니다,5,2024-11-09,2024-11
"한 생을 살아간다는건 역사의 순간들이 이어졌기에 가능하다.
누군가의 아픔까지도 이어졌기에.","생 살아간다는건 역사 순간 이어졌기에 가능하다 . 
 누군가 아픔 까지도 이어졌기에 .",5,2024-11-09,2024-11
직설적이지만 시적인 표현방식,직설 적 이지만 시적 인 표현 방식,5,2024-11-09,2024-11
"슬픈 역사를 외면하며 살아온 것을 반성하며, 지난 아픔을 되새기며 내일의 희망을 꿈꾸고싶다","슬픈 역사 외면 살아온 반성 , 지난 아픔 되새기며 내일 희망 꿈꾸고싶다",5,2024-11-09,2024-11
그냥 부끄럽고 두려웠다  나라면..나였다면이라는 가정법을 쓰기가. 무서웠다,부끄럽고 두려웠다 나라 면 나였다면이라는 가정 법 쓰기 . 무서웠다,5,2024-11-09,2024-11
노벨상 축하드려요!!!!!,노벨상 축하 드려요 !!!!!,5,2024-11-09,2024-11
이제 한국에선 굳이 말을 보탤 필요가 없는 책이 되겠지,이제 한국 에선 굳이 말 보탤 필요 없는 책 되겠지,5,2024-11-08,2024-11
"국민학교 3학년이었던 저의 기억이  너무나 생생하게 제 앞에 펼쳐졌습니다.
눈믈이 납니다.","국민학교 3 학년 이었던 기억 너무나 생생하게 앞 펼쳐졌습니다 . 
 눈믈 납니다 .",5,2024-11-08,2024-11
문학의 힘이란 이렇게 강합니다.,문학 힘 이란 이렇게 강합니다 .,5,2024-11-08,2024-11
읽기전이지만 너무기대됩니다.,읽기전이지만 너 무기 대 됩니다 .,5,2024-11-08,2024-11
소재 때문인지 읽기가 좀 두려웠지만 읽은 게 절대 후회되지 않는다....,소재 때문 인지 읽기가 두려웠지만 읽은 게 절대 후회되지 않는다 ....,5,2024-11-07,2024-11
"어금니를 꽉물고 읽었습니다..
고맙습니다","어금니 꽉물 고 읽었습니다 
 고맙습니다",5,2024-11-07,2024-11
국가에 대해 생각해 보는 시간이었다,국가 대해 생각 해 보는 시간 이었다,5,2024-11-07,2024-11
새로운 깨달음을 주는 책이네요,새로운 깨달음 주는 책 이네 요,5,2024-11-07,2024-11
잊어서는 안될 우리들의 이야기~,잊어서는 안될 이야기 ~,5,2024-11-07,2024-11
6장 읽다가 오열했어요.. 진짜 지금 제 삶에 감사합니다,6 장 읽다가 오열 했어요 진짜 지금 삶 감사합니다,5,2024-11-07,2024-11
민주화 항쟁을 다시 한번 상기시켜주는 작품,민주화 항쟁 한번 상기 시켜주는 작품,5,2024-11-06,2024-11
읽을 가치가 있는 책 잘 읽었습니다.,읽을 가치 있는 책 읽었습니다 .,5,2024-11-06,2024-11
마음이 아파서 읽는게 쉽지가 않다,마음 아파서 읽는게 쉽지가 않다,5,2024-11-06,2024-11
노벨문학상 수상을 진심으로 축하드립니다,노벨문학상 수상 진심 축하 드립니다,5,2024-11-06,2024-11
"한강작가님!잊지말아야 할 그날을, 그들의 피와 땀을, 문학으로 남겨주셔서 감사합니다.","한강 작가 님 ! 잊지말아야 할 그날 , 피 땀 , 문학 남겨주셔서 감사합니다 .",5,2024-11-06,2024-11
노벨문학상 수상을 축하드립니다!,노벨문학상 수상 축하 드립니다 !,5,2024-11-06,2024-11
노벨문학상 수상을 축하 드립니다,노벨문학상 수상 축하 드립니다,5,2024-11-05,2024-11
"기대됩니다!!
잘읽어 보겠습니다!!","기대 됩니다 !! 
 읽어 보겠습니다 !!",5,2024-11-05,2024-11
"2주기다려서 받았네요, 가족이 같이 돌려가며 읽을겁니다.","2 주기 다려서 받았네요 , 가족 돌려가며 읽을 겁니다 .",5,2024-11-05,2024-11
내 마음속 동호는 살아 있을까?,내 마음속 동호 살 아 있을까 ?,5,2024-11-05,2024-11
좀 늦게 받았지만 무사히 받았고 잘 읽었습니다,늦게 받았지만 무사히 받았고 읽었습니다,5,2024-11-05,2024-11
한강작가의 노벨상수상 이후 역시 책을 읽는것이 인생에 많은 도움을 준다는 사실을 떠올립니다,한강 작가 노벨상 수상 이후 역시 책 읽는것이 인생 많은 도움 준다는 떠올립니다,5,2024-11-05,2024-11
이전에는 몰랐던 작가를 노벨상 통해 알게되어 기뻐요,이전 몰랐던 작가 노벨상 통해 알 게 되어 기뻐요,5,2024-11-05,2024-11
읽기를 조금이라도 망설이는 분이 없기를 바라봅니다.,읽기를 조금 이라도 망설이는 분 없기를 바라봅니다 .,5,2024-11-05,2024-11
힘 있고 유려한 문체와 찔림,힘 있고 유려 문체 찔림,5,2024-11-05,2024-11
단지 재미있다고 말하기가 미안한 책이네요. 너무나 큰 여운이 남는 가슴아픈 책입니다.,단지 재미있다고 말 하기가 미안한 책 이네 요 . 너무나 큰 여운 남는 가슴 아픈 책 .,5,2024-11-04,2024-11
현재 민주주의 발언 표현의 자유가 잇기까지 노력한 한 민주화사건중 하나를 다룬 책 입니다.,현재 민주주의 발언 표현 자유 잇기까지 노력 민주화 사건 중 하나 다룬 책 .,5,2024-11-04,2024-11
자기개발 방법 알려주거나 경제관련 책이 아니라 현대사 민주화 역사서 입니다.,자기개발 방법 알려주거나 경제 관련 책 아니라 현 대사 민주화 역사 서 .,5,2024-11-04,2024-11
한강작가님책 주문해봅니다 기대됩니다!!!,한강 작가 님 책 주문 해봅니다 기대 됩니다 !!!,5,2024-11-04,2024-11
소장하고 싶어서 주문합니다 한강작가님 위대합니다 수상축하하고 아이에게도 나중에 크면 읽으라,소장 싶어서 주문 한강 작가 님 위대합니다 수상 축하 아이 에게도 나중 크면 읽으라,5,2024-11-04,2024-11
꼭 읽어야 할 책으로 추천합니다,꼭 읽어야 할 책 추천,5,2024-11-03,2024-11
인상깊게 읽었어요. 아직 읽지않은 사람이 있다면 꼭 추천하고 싶은 책.,인상 깊게 읽었어요 . 아직 읽지 않은 사람 있다면 꼭 추천 싶은 책 .,5,2024-11-03,2024-11
가슴이 먹먹해지는 소설,가슴 먹 먹 해지 소설,5,2024-11-03,2024-11
고통을 참으며 진실을 마주했을 작가님과 진실을 증명해 준 모든 분들께 존경을 표합니다.,고통 참으며 진실 마주 했을 작가 님 진실 증명 해 준 모든 분 께 존경 표 .,5,2024-11-02,2024-11
지나간 사실을 바꿀수는 없습니다. 글을 읽고 다시는 있어서는 안되는 일입니다....,지나간 바꿀수는 없습니다 . 글 읽고 다시는 있어서는 안되는 일 ....,5,2024-11-02,2024-11
슬프고도 힘든 이야기를 먹먹하면서도 아름답게 써내신 작가님의 필력에 박수를!,슬프고도 힘든 이야기 먹 먹하면서도 아름답게 써내신 작가 님 필 력 박수 !,5,2024-11-02,2024-11
쓰리고 아픈 마음으로 읽고 있습니다.,쓰리고 아픈 마음 읽고 .,5,2024-11-02,2024-11
마음이 무겁지만 꼭 보시면 좋을것 같습니다,마음 무겁지만 꼭 보시 면 좋을것 같습니다,5,2024-11-02,2024-11
"생생한 묘사와 함께 밝혀지는 그 날의 참상, 그리고 현재 진행중인 끝나지 않은 이야기","생생한 묘사 함께 밝혀지는 날 참상 , 현재 진행중 인 끝나지 않은 이야기",5,2024-11-02,2024-11
역사고. 훗날 우리에 표현자유 발언의 자유를 가지게 한 희생당한 사람들의 이야기입니다.,역사 고 . 훗날 표현 자유 발언 자유 가지 게 희생 당 사람 이야기 .,5,2024-11-02,2024-11
"한강 작가님의 책은 국어교과서에 실어야 합니다
모든 학생들이 읽어야 할 필독서 입니다","한강 작가 님 책 국어 교과서 실어 야 
 모든 학생 읽어야 할 필독 서",5,2024-11-02,2024-11
꼭 읽어봐야 할 책!,꼭 읽어 봐야 할 책 !,5,2024-11-01,2024-11
아픈 역사는 반드시 기억해야 한다. 작가에게 감사드린다.,아픈 역사 반드시 기억 해야 한다 . 작가 감사 드린다 .,5,2024-11-01,2024-11
가슴이먹먹해지네요.,가슴 먹 먹해 지네 요 .,5,2024-11-01,2024-11
아직도 안 읽은 사람 있나요,아직도 안 읽은 사람 있나요,5,2024-11-01,2024-11
국가 폭력에 무참히 쓰러졌으나 사라지지 않는 불멸의 영혼…사람들의 기억 속으로 살아서 온다,국가 폭력 무참 히 쓰러졌으나 사라지지 않는 불멸 영혼 사람 기억 속 살아서 온다,5,2024-11-01,2024-11
한국의 아픈 역사를 이렇게 잘읽히도록 쓰는 사람은 드물것이다,한국 아픈 역사 이렇게 읽히도록 쓰는 사람 드물것이다,5,2024-11-01,2024-11
"무거운 분위기와 섬세하고 간결한 표현으로
암울했던 역사를 이야기한다!","무거운 분위기 섬세하고 간결한 표현 
 암울했던 역사 이야기 !",5,2024-11-01,2024-11
"너무 많이 울어서 .
나는 그때 뭐하고 있어나..","울어서 . 
 나 그때 뭐 있어나",5,2024-11-01,2024-11
드뎌주문해봅니다.한강작가님 대표작이라 주문해보아요진작에주문할껄그랬어요노벨문학상축하합니다,드 뎌 주문 해봅니다 . 한강 작가 님 대표 작 이라 주문 해보아요 진작 주 문 할껄 그랬어요 노벨문학상 축하,5,2024-11-01,2024-11
광주에 살면서도 그동안 미뤄왔던 책을 이제서야 읽게 되네요,광주 살면서도 그동안 미뤄 왔던 책 이제 서야 읽게 되네요,5,2024-11-01,2024-11
고맙습니다 작가님 응원합니다,고맙습니다 작가 님 응원,5,2024-11-01,2024-11
작가님 노벨상 수상을 축하드려요. 잘읽겠습니다.,작가 님 노벨상 수상 축하 드려요 . 읽겠습니다 .,5,2024-10-31,2024-10
드디어받았네요 기대되요,드디어 받았네요 기대되 요,5,2024-10-31,2024-10
삶을살아가며아픔을외면하려하지말고직시하려는용기도필요하다.,삶 살아가며 아픔 외면 하려하지말고 직시 하려는용 기도 필요하다 .,5,2024-10-31,2024-10
"잊지 말아야 할 이야기
꼭 읽어야 할 책","잊지 말아야 할 이야기 
 꼭 읽어야 할 책",5,2024-10-31,2024-10
손에서 놓지 못하고 다 읽어버렸습니다 감사합니다,손 놓지 못 읽어 버렸습니다 감사합니다,5,2024-10-31,2024-10
잊어서는 안되는 수 많은 소년들의 이야기,잊어서는 안되는 많은 소년 이야기,5,2024-10-31,2024-10
무조건 읽어야 할 책,무조건 읽어야 할 책,5,2024-10-31,2024-10
"꽤 오래전 읽었던 책
망자들 속에 내가 함께 망자처럼 떠돌던 경험의 책
순식간에 읽고 울었","꽤 오래전 읽었던 책 
 망자 속 내 함께 망 자 떠돌던 경험 책 
 순식간 읽고 울었",5,2024-10-31,2024-10
작가님 노벨문학상 수상 축하합니다.,작가 님 노벨문학상 수상 축하 .,5,2024-10-31,2024-10
"뭔가 울림이 있는데, 가슴이 먹먹해지는 이야기 입니다.","뭔가 울림 있는데 , 가슴 먹 먹 해지 이야기 .",5,2024-10-31,2024-10
너무 좋았고 다른 분들께도 꼭 추천하고자 합니다.,좋았고 다른 분 들께도 꼭 추천 하고자 .,5,2024-10-31,2024-10
볼때마다 가슴이 아픕니다,볼때 마다 가슴 아픕니다,5,2024-10-31,2024-10
노벨문학상 수상을 축하합니다.질 읽겠습니다.,노벨문학상 수상 축하 . 질 읽겠습니다 .,5,2024-10-31,2024-10
아프고 열받고 울분이 끓어올라 눈물이 났습니다.,아프고 열 받고 울분 끓어 올라 눈물 났습니다 .,5,2024-10-31,2024-10
슬프고 읽어야하는 책이에요,슬프고 읽어 야하는 책 이에요,5,2024-10-31,2024-10
광주 민주화운동  듣기만 했는데 한강작가의 노벨문학상을 계기로 읽게 되었다.믿기지 않는다,광주 민주화 운동 듣기 했는데 한강 작가 노벨문학상 계기 읽게 되었다 . 믿기지 않는다,5,2024-10-31,2024-10
그 시대를 살아던 터라 읽는 내내 가슴이 먹먹하고 눈물이 고여서 꼭 쉼표가 필요했다.,시대 살아던 터 라 읽는 내내 가슴 먹 먹하고 눈물 고여 서 꼭 쉼표 필요했다 .,5,2024-10-31,2024-10
인터뷰 보다가 읽고 싶어서 구매했어요,인터뷰 보다가 읽고 싶어서 구매 했어요,5,2024-10-31,2024-10
몰입력이 강한 책. 주제도 그렇지만 그걸 표현해낸 작가의 문장이 눈을 뗄 수 없게 만들었다,몰입 력 강한 책 . 주제 그렇지만 그걸 표현 해낸 작가 문장 눈 뗄 없게 만들었다,5,2024-10-31,2024-10
현시대를 살아가는 사람이 꼭 읽어야 한다고 생각하는 도서입니다,현 시대 살아가는 사람 꼭 읽어야 한다고 생각 도서,5,2024-10-30,2024-10
200쪽의 책을 긴 쉼으로 읽었다. 잔인한 고통을 느꼈지만 문학적으로 아름답다.,200 쪽 책 긴 쉼으로 읽었다 . 잔인한 고통 느꼈지만 문학 적 아름답다 .,5,2024-10-30,2024-10
감성어린 글에 푹 빠졌습니다.,감성 어린 글 푹 빠졌습니다 .,5,2024-10-30,2024-10
눈물샘 고장 비상비상,눈물샘 고장 비상 비상,5,2024-10-30,2024-10
"채식주의자를 읽고, 본 도서를 추가 구매했는데 역시 한강이네요!","채식주의자 읽고 , 본 도서 추가 구매 했는데 역시 한강 이네 요 !",5,2024-10-30,2024-10
내 아들에게 들려줄 분노하고 슬프지만 꼭 알아야 할 이야기,내 아들 들려줄 분노하고 슬프지만 꼭 알아야 할 이야기,5,2024-10-30,2024-10
역사책에서만 본 희생자들 삶 속에 동화되는 경험을 할 수 있다,역사 책 에서만 본 희생 자 삶 속 동화 되는 경험 할 있다,5,2024-10-30,2024-10
잘받았습니다. 생각보다 일찍 왔네요,받았습니다 . 생각 일찍 왔네요,5,2024-10-30,2024-10
멈춘 시간을 살아오신 분들의 그날을 기억하고 바로 보게 해주셔서 감사합니다,멈춘 시간 살아오신 분 그날 기억 바로 보게 해주셔서 감사합니다,5,2024-10-30,2024-10
읽기 힘들 수 있지만 한 번은 읽어보고 싶은 책,읽기 힘들 있지만 번은 읽어 보고 싶은 책,5,2024-10-30,2024-10
눈물이 계속 흘러..한번에 읽을수가 없다...,눈물 흘러 한번 읽을수가 없다,5,2024-10-29,2024-10
흥미로운 전개였습니다,흥미로운 전개 였습니다,5,2024-10-29,2024-10
열흘만에 받아 보는 노벨문학상 작가의 작품!!!,열흘 만에 받아 보는 노벨문학상 작가 작품 !!!,5,2024-10-29,2024-10
"말이 필요 없는 최고의 작품! ??
동호야! 이제 좀 편안하니?","말 필요 없는 최고 작품 ! ?? 
 동호 야 ! 이제 편안하니 ?",5,2024-10-29,2024-10
"'꽃 핀 쪽으로 소년이 온다.'
표지 디자인 멋지네요.","' 꽃 핀 쪽 소년 온다 .' 
 표지 디자인 멋지네요 .",5,2024-10-29,2024-10
마음이 아파 어떻게 읽을지..끝까지 읽어볼게요.,마음 아파 어떻게 읽을지 끝 읽어 볼게요 .,5,2024-10-29,2024-10
드디어 받음. 어차피 낱권 배달이니 택배비만 아깝다. 내 돈 아니라도 아깝군요.,드디어 받음 . 어차피 낱 권 배달 이니 택배 비만 아깝다 . 내 돈 아니라도 아깝군요 .,5,2024-10-29,2024-10
노벨상 축하드립니다. 책 읽게 되서 영광입니다.,노벨상 축하 드립니다 . 책 읽게 되서 영광 .,5,2024-10-29,2024-10
겉표지만 응시한다. 넘길 마음이 조금도 없다. 하지만 직시하는 것은 운명처럼 예정되어 있다,겉 표지 응시 한다 . 넘길 마음 조금 없다 . 직시 운명 예정 되어 있다,5,2024-10-29,2024-10
이 엄청난 비극을 까마득하게 모르고 살았던 나의 20대가 너무도 부끄럽습니다.,엄청난 비극 까마득하게 모르고 살았던 나 20 대가 너무도 부끄럽습니다 .,5,2024-10-29,2024-10
잘읽었습니다. 감사합니다..,읽었습니다 . 감사합니다,5,2024-10-29,2024-10
정대의 이야기에서 마음이 아프고 동호 어머니의 이야기에 눈물이 흘렀다,정 대의 이야기 마음 아프고 동호 어머니 이야기 눈물 흘렀다,5,2024-10-28,2024-10
광주 민주화 운동을 모티브로 한 슬픈 이야기,광주 민주화 운동 모티브 슬픈 이야기,5,2024-10-28,2024-10
역사의  어둠의 물줄기에 빛으로 새길을 연 한강 작가님을 응원합니다.♥♥,역사 어둠 물줄기 빛 새길을 연 한강 작가 님 응원 .,5,2024-10-28,2024-10
대한민국 국민이라면 읽어보시길 추천합니다.,대한민국 국민 라면 읽어 보시길 추천 .,5,2024-10-28,2024-10
다시는 이 땅에 이런 비극이 일어나지 않기를.,다시는 땅 이런 비극 일어나지 않기를 .,5,2024-10-28,2024-10
아빠가 읽고 싶으시다고 해서 구매했어요~~,아빠 읽고 싶으시다고 구매 했어요,5,2024-10-28,2024-10
사실을 부정하는 자와 집단이 현 정부라니 ..,부정 자 집단 현 정부 라니,5,2024-10-28,2024-10
"과거를 잊으면 안된다 그럼 같은 실수를 또 반복하게된다! 
현정부에게 보내는 메세지가 있다",과거 잊으면 안된다 그럼 같은 실수 반복 된다 ! 현 정부 보내는 메세지 있다,5,2024-10-28,2024-10
열여섯에 별이 된 한 아이를 생각합니다~,열 여섯 별 된 아이 생각 ~,5,2024-10-28,2024-10
너무 아프지만 꼭 읽어야 할 책,아프지만 꼭 읽어야 할 책,5,2024-10-28,2024-10
"꽃핀쪽으로, 밝은쪽으로 가자. 어둠은 싫어
고귀한 희생, 잊지 않겠습니다!","꽃핀쪽 , 밝은 쪽 가자 . 어둠 싫어 
 고귀한 희생 , 잊지 않겠습니다 !",5,2024-10-27,2024-10
5.18 이야기를 가슴저리게 느끼게 하는책,5.18 이야기 가슴 저리 게 느끼게 책,5,2024-10-27,2024-10
문학을 통한 역사적 사실의 언급은 커다란 힘이 있다. 5.18을 이야기해준 작가에게 감사를,문학 통한 역사 적 언급 커다란 힘 있다 . 5.18 이야기 해준 작가 감사,5,2024-10-27,2024-10
작가님의 수상이 518희생자유가족분들께 부디 위로가 되었으면 합니다. 읽고나서 울컥했네요,작가 님 수상 518 희생 자 유가족 분들 께 부디 위로 되었으면 . 읽고나서 울컥 했네요,5,2024-10-27,2024-10
5.18의 광주를. 잊지 않겠습니다.,5.18 광주 . 잊지 않겠습니다 .,5,2024-10-27,2024-10
나는 어쩌면 행운아다. 그들의 아픔을 글로써 공감할 수 있다는것이..,나 어쩌면 행운 아 . 아픔 글 공감 할 있다는것이,5,2024-10-27,2024-10
흥미있게 읽었습니다,흥미 있게 읽었습니다,5,2024-10-27,2024-10
노벨문학상 축하하며 잘 읽을게요~^^,노벨문학상 축하 읽을게요 ~^^,5,2024-10-27,2024-10
기대됩니다~잘 읽어보겠습니다~~,기대 됩니다 ~ 읽어 보겠습니다,5,2024-10-27,2024-10
"뜨거운 여름 참혹했던 그 곳에 있는 경험을 했습니다.
잊지 말아야 하는 역사입니다.","뜨거운 여름 참혹했던 곳 있는 경험 했습니다 . 
 잊지 말아야 역사 .",5,2024-10-27,2024-10
보면서 눈물이 너무 났습니다. 그날의 슬픔을 잘 몰랐던 제가 부끄러워지는 책입니다.,보면서 눈물 났습니다 . 그날 슬픔 몰랐던 부끄러워지는 책 .,5,2024-10-26,2024-10
고통스럽지만 평생 잊지 말아야 할,고통스럽지만 평생 잊지 말아야 할,5,2024-10-26,2024-10
읽는 내내 가슴이 무겁지만 책을 놓을 수는 없었습니다.,읽는 내내 가슴 무겁지만 책 놓을 없었습니다 .,5,2024-10-26,2024-10
슬프고 아프지만 모두가 꼭 알고 기억해야 하는 사실에 대한 이야기,슬프고 아프지만 모두 꼭 알 고 기억 해야 대한 이야기,5,2024-10-26,2024-10
